id,studytime,bottest_filter,comp1,comp2,fairQ,fairQ_rt,dg1,dg1_rt,dg2,dg2_rt,dg3,dg3_rt,dg4,dg4_rt,dg5,dg5_rt,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,test,Guess,memQrt,conf,pos,hap,goodness,moral,sd_1,sd_2,sd_3,sd_4,sd_5,sd_6,sd_7,sd_8,sd_9,sd_10,gender,age,deception1,deception2,feedback_excl,Numeracy
103,0:08,1,1,1,50,10.341,50,3.647,50,2.532,50,3.475,50,2.907,50,2.693,500,10,5,1,2,2,2,10,100,20,2,1,50,32,1,1,50,8.67,7,5,5,5,5,1,1,1,0,0,1,0,0,0,0,1,33,4,1,1,10
104,0:11,1,1,1,0,12.304,0,2.911,0,3.352,0,2.224,0,6.222,0,2.288,500,10,0.1,1,2,2% in ten years,2 in 100 in ten years,10,100,20,5,1,50%,64,3,1,0,6.916,7,6,6,4,4,1,1,0,0,0,0,1,0,0,0,1,46,4,1,1,11
105,0:07,1,1,0,50,4.438,50,3.124,50,2.668,50,2.267,50,2.568,50,2.098,500,10,0.1,1,2,2 in 10,2 in 100,10,100,20,5,1,0.5,64,3,1,50,5.23,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,1,55,4,1,1,11
106,0:14,1,1,1,30,13.955,50,5.106,50,2.894,50,3.352,50,2.183,50,2.276,500,10,0.1,1,2,2%,1 in 200,10,100,20,5,1,90%,64,3,1,50,6.892,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,2,34,4,1,1,11
107,0:13,1,1,1,50,6.81,50,6.683,60,3.521,60,3.292,40,2.919,50,3.239,600,10,1,1,2,2,2,10,100,20,0.0005,1,10,64,1,1,50,9.365,7,6,6,5,6,1,1,0,0,0,0,1,1,0,0,2,42,4,1,1,10
108,0:12,1,1,1,10,6.152,10,11.304,0,3.015,10,2.414,0,3.065,0,2.769,500,100,0.1,1,2,2,2 in 100,10,100,20,5,1,50,64,3,1,4,9.899,4,6,6,6,6,1,1,1,0,1,0,1,1,0,1,2,36,4,1,1,10
109,0:11,1,1,1,20,25.649,20,3.328,20,1.957,20,2.304,20,2.339,20,2.878,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,50%,64,2,1,20,4.245,7,4,4,6,5,0,0,0,0,0,0,0,0,0,0,1,48,4,1,1,11
110,0:14,1,1,1,50,26.854,50,4.793,50,3.618,50,3.449,50,3.556,50,3.312,170,0.01,0.001,1,2,2%,2 in 100,10,100,20,5,1,10%,64%,3,1,50,8.223,7,5,6,5,4,0,1,0,0,0,0,0,0,0,1,1,54,4,1,1,10
111,0:11,1,1,1,30,3.562,0,5.924,0,2.878,0,51.01,0,3.459,0,4.719,500,10,5,1,2,2,2,10,100,20,5,1,20,64,3,1,0,3.564,7,7,6,7,7,1,1,1,1,1,1,1,1,1,1,1,20,4,1,1,11
112,0:15,1,1,1,50,11.516,50,5.312,50,2.417,50,3.747,50,2.226,50,2.261,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,9 in 10,64,3,1,50,6.145,7,5,5,5,5,0,1,0,0,0,0,0,1,0,0,1,29,4,1,1,12
113,0:14,1,1,1,0,33.893,0,8.018,0,6.5,0,3.869,0,3.836,0,4.821,500,10,0.0001,1,2,2,2,10,100,20,0,1,8,100,1,0,0,24.21,7,5,3,2,2,1,1,0,0,0,0,0,0,0,0,1,37,4,1,1,10
114,0:10,1,1,1,20,24.274,20,3.827,20,3.19,20,2.717,30,2.043,20,2.413,459,1,1,1,2,2,2 in 100 years,10,100,20,5,1,9,64,2,0,20,7.095,6,1,2,6,6,1,1,1,0,0,1,0,1,0,0,2,54,4,1,1,10
115,0:07,1,1,1,70,1.882,40,2.525,50,7.681,50,41.815,50,2.057,60,1.862,100,10,10,2,2,20,20,10,100,20,5,1,10,10,1,0,71,1.548,5,5,4,5,4,1,0,0,0,0,0,0,1,0,1,2,30,4,2,1,8
116,0:11,1,1,1,40,12.533,50,6.472,50,4.911,50,3.35,50,3.587,50,3.647,500,1,0.001,1,2,5,1:50,10,1,20,5,1,9:10,16%,3,1,50,8.07,7,4,4,6,6,1,1,0,0,0,0,0,1,1,1,2,52,4,1,1,9
117,0:10,1,1,1,10,5.888,30,3.968,20,2.403,20,6.387,10,3.385,10,2.311,500,10,10,1,2,2,1 in 50,10,100,20,1,1,18,64,3,1,25,5.256,5,3,2,5,5,0,1,0,0,0,0,0,1,0,0,2,24,4,1,1,10
118,0:15,1,1,1,50,8.985,0,6.52,0,2.909,0,2.817,0,2.712,0,3.238,500,10,0.01,1,2,2%,1 in 200,10,100,20,5,1,18,64,3,0,0,3.589,7,4,4,4,4,1,1,1,1,0,0,1,1,1,0,1,28,4,1,1,10
119,0:13,1,1,1,30,17.022,0,4.063,0,3.46,0,3.016,0,4.765,0,2.79,500,10,0.10%,1,2,2%,1 in 50,10,100,20,5,1,50%,64%,3,1,0,7.919,7,5,5,4,5,0,1,0,0,1,0,0,1,0,0,1,29,4,1,1,12
120,0:10,1,1,1,20,5.314,30,2.898,40,2.654,20,1.896,30,2.523,20,1.54,500,10,1,1,1,2,2,10,100,20,1,1,9,2,1,0,73,3.709,6,5,3,3,6,1,1,0,0,1,0,0,1,1,0,1,22,4,1,1,10
121,0:13,1,1,1,50,13.282,50,5.042,50,2.559,50,2.42,50,2.989,80,3.192,500,Less than 1,0.1,1,2,2% in ten years ,1 in 50 in 10 years ,10,100,20,5,1,50%,64%,1,1,56,35.519,6,4,4,5,5,1,0,1,0,0,0,0,1,0,1,2,29,4,1,1,11
122,0:10,1,1,1,30,9.482,40,6.36,30,6.02,30,2.842,40,3.041,30,2.222,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,90%,64,1,1,34,7.439,7,6,6,5,5,1,1,0,1,1,0,1,1,0,1,2,31,4,1,1,13
123,0:10,1,1,1,30,9.991,10,9.219,0,4.912,20,2.758,10,3.197,0,1.962,680,10,0.01,1,2,2,2%,10,100,20,5,1,90,14,2,1,9,19.933,6,6,5,5,5,1,1,0,0,1,0,0,1,0,0,2,29,4,1,1,9
124,0:08,1,1,1,50,12.614,50,3.415,50,2.349,50,4.516,50,1.991,50,2.289,500,10,0.001,1,2,2%,2 in 100,10,100,20,5,1,9 in 100,64,1,1,50,5.93,7,4,4,7,7,1,1,1,0,0,1,0,0,0,0,1,20,4,1,1,13
125,0:16,1,1,1,100,50.9,10,13.269,0,3.355,0,3.685,0,49.377,0,1.971,500,10,0.1,1,2,2,2,10,100,20,5,1,50%,64,1,0,1,15.62,7,1,1,2,2,1,1,0,1,0,0,1,0,0,0,2,30,4,2,1,12
126,0:12,1,1,0,30,6.159,10,24.657,10,5.342,10,4.93,10,4.851,10,4.775,500,10,10,1,2,2,2,10,100,20,5,1,9,5,2,1,3,8.393,2,4,4,6,6,1,1,1,0,0,0,1,1,1,0,2,38,4,1,1,11
127,0:16,1,1,1,0,14.092,30,14.559,30,3.896,30,3.963,30,2.775,30,3.527,500,10,0.1,1,2,2,2,10,100,20,5,1,50%,64,2,1,30,5.597,7,6,6,5,6,1,1,0,0,0,1,1,0,1,0,1,39,4,1,1,11
128,0:09,1,1,1,50,7.246,50,3.845,50,2.582,50,2.128,50,3.008,50,1.885,500,10,0.1,1,2,2%,1 in 50,10,1,20,5,1,1 in 10,64%,3,1,50,4.313,7,5,5,6,6,1,1,1,0,0,1,1,1,0,1,1,34,4,1,1,10
129,0:15,1,1,1,0,12.04,0,3.697,0,3.908,0,2.517,0,2.981,0,3.627,500,10,0.1,1,2,2%,2 in 100,10,100,20%,5,1,50%,64,3,1,0,22.496,7,5,5,6,4,1,1,1,1,1,1,1,1,1,1,1,36,4,1,1,11
130,0:09,1,1,1,70,10.02,70,4.98,70,32.619,70,3.736,70,1.383,70,1.913,500,10,1,1,2,2,2,10,100,20,50,1,9,64,3,1,70,5.34,7,5,5,6,6,0,1,0,0,0,0,1,1,0,0,1,27,4,1,1,11
131,0:11,1,1,1,10,12.049,10,5.746,10,7.2,10,2.426,10,4.28,10,4.712,500,100,10,1,2,2,2,1,10,2,1,1,1,16,3,1,5,10.972,4,5,5,7,7,1,1,1,1,1,1,0,1,0,1,2,58,4,1,1,5
132,0:08,1,1,1,20,2.941,40,3.498,80,6.643,40,2.918,60,7.78,70,4.652,500,10,0.10%,1,2,2%,2,10,100,20,5,1,10,64,3,0,40,6.108,2,5,5,4,5,1,1,0,0,1,0,0,1,0,0,1,30,4,1,1,12
133,0:16,1,0,1,50,26.411,50,5.698,50,7.523,50,3.792,50,4.439,50,3.385,500,10,0.1,1,2,2%,2%,10,100,20,5,1,50%,64%,1,1,50,9.564,7,5,5,6,5,1,1,1,0,0,0,0,0,0,0,1,17,4,1,1,12
134,0:10,1,0,1,30,8.614,80,3.588,50,1.902,90,5.357,30,3.492,60,3.385,500,10,0.01,1,2,2,2,10,100,20,50,1,1,64,2,1,59,4.521,4,6,5,7,5,1,1,1,1,0,0,1,1,0,1,2,40,4,1,1,10
135,0:09,1,1,1,0,6.071,0,3.405,0,2.95,0,3.143,0,2.867,0,2.679,500,10,1,1,2,2,2,10,0.5,20,5,1,50,14,3,1,0,3.94,7,6,6,6,6,1,1,1,1,1,0,1,1,1,1,2,33,4,1,1,9
136,0:07,1,1,1,10,9.333,50,4.075,50,2.176,50,1.831,50,1.536,50,1.673,500,10,0.1,1,2,1% in five years,1 in 50 in ten years,10,100,20,5,1,10-Jan,64,3,1,50,6.224,7,7,7,6,6,0,0,0,0,0,0,0,1,0,1,1,28,4,1,1,11
137,0:10,1,1,0,30,9.263,10,3.851,20,3.448,10,3.245,20,2.222,20,1.935,525,125,1,1,2,2,2,10,100,20,200,1,9,2,2,1,20,17.793,2,1,1,4,4,1,0,0,0,0,1,0,0,0,0,1,39,5,1,1,8
138,0:08,1,1,0,50,6.827,0,2.379,0,1.599,0,2.009,0,2.299,0,1.417,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,9,64,1,1,0,3.479,7,7,7,7,7,1,1,1,1,1,1,0,1,0,1,1,34,4,1,1,13
139,0:14,1,1,1,30,16.796,30,12.381,40,5.351,30,2.571,40,3.669,50,2.594,500,10,1,1,2,2%,2 in 100,10,100,20,50,1,90%,64%,3,1,42,15.635,5,5,5,5,6,1,1,0,0,0,0,0,0,0,1,2,51,4,1,1,11
140,0:14,1,1,1,10,11.615,20,8.417,10,3.542,30,4.249,20,3.464,10,2.362,500,10,0.1,1,2,2,2,10,100,20,5,1,50%,64,3,1,18,4.599,6,6,5,5,5,0,1,1,0,0,0,0,0,0,0,1,30,4,1,1,11
141,0:14,1,1,1,50,9.215,50,5.26,50,7.218,50,4.468,50,4.386,50,4.364,500,100,0.1,1,2,2 in 10 years,2 in 100,10,100,20,0.005,1,81,64%,2,1,50,13.61,7,3,4,6,7,1,1,0,0,0,1,0,1,0,0,1,41,4,1,1,9
142,0:16,1,1,1,50,11.853,50,6.807,50,3.595,50,3.766,50,3.344,50,3.815,500,10,0.1,1,2,2% in ten years,2 in 100 in 10 years,10,100,20,5,1,18%,64%,1,1,50,5.826,7,4,4,4,5,1,1,0,0,0,0,1,1,0,0,2,59,4,1,1,12
143,0:16,1,1,1,50,18.812,30,5.142,10,3.547,0,3.032,30,2.948,0,2.648,500,10,0.1,1,2,2% in ten years,1 in 50 in ten years,10,100,20,5,1,50%,64%,1,1,20,15.638,2,3,3,5,5,1,1,1,0,1,1,0,0,0,0,1,68,4,1,1,12
144,0:11,1,0,1,30,27.207,50,11.629,40,6.137,30,3.799,20,3.315,10,2.886,500,10,0.001,1,2,2%,2%,10,100,20,5,1,90,64,3,1,30,20.28,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,1,33,4,1,1,12
145,0:18,1,1,0,50,11.047,10,6.096,10,1.42,10,2.524,10,2.483,10,6.254,500,10,0.1,1,2,2%,2%,10,100,20,5,1,90%,64,3,1,10,11.959,7,7,7,6,6,1,1,1,1,0,0,1,1,0,1,1,23,4,1,1,12
146,0:17,1,1,1,50,11.922,50,5.749,50,6.995,50,5.104,50,5.738,50,4.151,500,10,0.1,1,2,2,2,10,100,20,5,1,90,64,1,1,50,7.68,7,6,5,6,6,0,1,1,0,0,1,0,1,0,1,1,67,4,1,1,12
147,0:16,1,1,1,10,10.347,30,10.086,20,6.573,10,6.465,10,2.238,10,2.07,500,10,0.5,1,2,2% in ten years,2 in 100,10,100,20%,1,1,50%,64,3,1,17,21.199,5,6,5,6,6,1,1,1,1,0,0,0,0,0,0,2,39,4,1,1,10
148,0:10,1,1,1,0,11.62,0,5.56,0,2.728,10,2.49,10,1.911,10,1.972,500,10,0.001,1,2,2%,2%,10,100,20,5,1,10,64,1,1,6,4.906,7,2,2,5,4,1,1,0,0,0,0,0,0,0,0,1,31,4,1,1,13
149,0:09,1,1,1,50,19.705,50,4.489,50,2.89,50,2.733,50,2.282,50,3.888,500,10,0.001,1,2,2%,2 in 100,10,100,20,5,1,50%,64%,1,1,50,4.696,7,3,1,4,4,1,0,0,0,0,0,0,0,0,0,1,31,4,1,1,13
150,0:05,1,1,0,10,3.477,0,3.641,0,2.734,0,1.828,0,1.874,0,1.444,200,10,10,1,2,2,2,10,100,20,5,1,18,14,2,1,0,2.049,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,27,4,1,1,9
151,0:07,1,1,0,30,2.179,20,15.496,40,3.427,40,5.77,30,1.94,50,2.708,1,1,1,2,2,1,2,2,2,20,0.0005,1,81,4%,2,1,35,1.958,4,5,3,5,3,1,0,1,0,1,0,1,0,1,0,2,22,4,2,1,5
152,0:10,1,1,0,10,9.31,10,4.018,10,2.68,10,2.911,10,2.507,0,1.612,500,10,0.1,1,2,1% in five years,1 in 50 in ten years,10,100,20,5,1,9/100,64%,3,1,8,5.404,7,4,3,5,5,1,1,0,0,1,0,0,1,0,1,1,27,4,1,1,11
153,0:12,1,1,1,50,4.894,50,8.034,50,1.875,50,2.017,50,2.693,50,1.511,500,10,0.001,1,2,2,2,10,100,20,50,1,50,64,1,1,50,3.283,7,6,6,5,5,0,1,0,0,0,0,0,0,0,1,2,42,4,1,1,12
154,0:13,1,1,1,40,9.448,40,7.059,40,9.053,40,5.483,40,4.219,40,4.736,500,1,1%,1,2,2%,2 in 100 years,10,100,20%,0.25,1,9%,32%,1,0,40,16.808,6,6,6,5,6,1,1,1,1,1,0,0,0,0,1,2,36,4,2,1,9
155,0:04,0,1,0,30,1.677,20,1.726,20,1.55,20,1.677,30,2.139,30,1.515,500,10,0.01,1,2,2,2,10,100,20,5,2,50,2,2,0,53,1.14,3,4,5,3,4,0,0,0,1,0,1,0,0,0,0,1,27,5,2,1,9
156,0:12,1,1,1,50,8.732,50,7.155,50,3.749,50,2.836,50,3.216,50,3.709,500,10,0.001,1,2,2%,2%,10,100,20,5,1,90,64,3,1,50,12.068,7,5,4,6,6,0,0,0,0,0,1,0,1,0,0,2,38,4,1,1,12
157,0:08,1,1,1,20,8.9,20,7.026,20,3.222,20,43.649,20,2.028,20,1.613,500,10,1,1,2,2,2,10,100,20,0,1,40,24,3,1,20,7.915,6,6,6,6,5,1,1,1,0,1,1,1,1,1,1,2,33,4,1,1,9
158,0:15,1,0,0,50,5.538,0,3.142,0,3.221,0,1.907,0,16.104,0,1.592,500,1,0.1,1,2,2,2 in 100,10,100,20,0,1,18 of 100,64%,1,1,0,4.824,7,5,6,7,4,1,1,1,0,0,1,1,0,1,1,1,21,4,1,1,10
159,0:07,1,1,1,50,8.891,50,2.702,40,2.198,50,0.948,0,5.743,40,3.423,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,50,8,2,1,50,4.934,4,5,3,4,5,0,1,1,0,1,1,0,0,1,0,1,28,4,1,1,10
160,0:12,1,1,1,70,8.455,40,5.196,30,4.353,50,6.037,60,1.703,40,4.05,106,4,2%,2,2,2&,200,90,800,30%,"5,000",2,85%,14%,2,1,15,18.193,2,4,3,6,3,0,1,1,0,1,1,1,1,0,1,2,19,4,1,1,2
161,0:12,1,1,1,50,7.126,50,6.002,50,5.987,50,5.3,50,5.911,30,6.281,500,10,0.01,1,2,2,2,10,100,20,50,1,9,16,3,1,48,9.236,6,6,6,6,6,1,1,1,0,0,1,0,1,0,0,1,28,4,1,1,10
162,0:18,1,1,0,50,11.026,50,5.223,40,2.464,60,2.206,50,2.786,40,2.352,500,10,1,1,2,1% in 10 years,1 in 50 in ten years,10,100,20,0.05,1,18%,64%,1,1,48,13.135,6,5,5,6,6,1,1,0,0,1,1,1,1,0,0,2,26,4,1,1,10
163,0:12,1,1,1,50,5.955,50,4.622,50,4.852,50,4.131,50,20.617,50,25.644,500,10,0.1,1,2,2,2,10,100,20,1,1,10,24,1,1,50,3.543,7,6,5,7,7,1,1,0,0,0,1,0,0,0,0,1,29,4,1,1,10
164,0:14,1,1,1,0,20.942,50,17.207,50,5.187,50,2.936,50,3.016,50,3.93,500,10,0.01,1,2,2%,1 in 50,10,100,20,5,1,90%,64,1,1,50,7.61,7,4,2,5,4,1,1,0,0,0,0,0,1,0,1,2,42,4,1,1,13
165,0:12,1,1,1,50,10.14,50,4.054,50,1.936,50,2.329,50,1.924,50,2.074,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,18%,64,3,1,50,9.868,7,5,5,5,5,1,1,1,0,0,0,0,1,0,0,1,31,4,1,1,11
166,0:12,1,1,1,50,10.161,0,5.042,0,3.97,0,3.424,0,4.463,0,3.176,500,10,0.1,1,2,2,2,10,100,20,5,1,90,64,1,1,0,9.776,7,5,5,5,4,0,1,0,0,0,1,0,1,0,1,1,45,4,1,1,12
167,0:14,1,1,0,10,6.356,0,5.926,0,7.386,10,2.352,0,2.821,0,2.481,60,10,25,1,2,2,5,1,10,80,1,2,10,5,2,0,1,9.611,1,1,1,7,5,1,0,1,1,1,0,1,1,0,0,2,38,4,1,1,3
168,0:17,1,1,0,50,9.946,50,9.646,50,3.127,0,8.242,0,2.712,50,2.473,500,10,1,1,2,2%,2 in 100 in ten years,10,100,20,1,1,I don't know.,16,1,1,60,17.518,7,4,4,5,6,0,1,0,0,0,0,0,0,0,0,2,40,4,1,1,10
169,0:05,1,1,1,40,6.105,50,2.746,50,2.698,50,2.161,50,2.11,50,2.092,500,10,0.01,1,2,2%,2 in 100 years,10,100,20,5,1,9 out of 100,64%,1,1,50,4.239,7,6,6,7,6,1,1,1,0,1,1,1,1,0,1,2,39,4,1,1,12
170,0:11,1,1,1,30,5.686,30,11.18,30,16.428,30,1.759,30,2.452,30,2.588,500,10,0.1,1,2,2,2,10,100,20,5,1,18%,100,3,1,30,5.968,7,6,5,6,6,0,1,1,0,1,0,0,0,0,0,1,22,4,1,1,10
171,0:11,1,1,0,30,7.926,50,6.872,50,7.236,50,3.542,50,2.063,50,2.309,500,10,0.01,1,2,2%,20%,10,1000,20,5,1,10,64,2,0,40,11.405,3,4,4,5,5,1,1,1,0,0,0,0,0,0,0,2,23,4,1,1,9
172,0:16,1,1,0,30,5.057,50,4.686,40,3.677,30,2.521,50,2.025,70,1.539,500,10,0.1,1,2,2,2 in 98,10,100,20,1,1,55,64,2,0,40,10.983,4,7,7,7,7,1,1,0,0,0,1,0,0,0,0,1,25,4,1,1,9
173,0:14,1,1,1,50,8.834,50,4.158,50,3.036,50,3.145,50,2.571,50,3.212,500,10,0.1,1,2,2% in ten years,1 in 50 in ten years,10,100,20,5,1,50%,1%,1,1,50,7.127,7,4,4,5,5,0,0,1,0,0,0,1,1,0,0,1,41,4,1,1,11
174,0:09,1,1,1,50,6.891,0,3.346,0,2.093,0,2.042,0,2.041,0,2.904,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,10%,64,3,1,0,5.002,7,5,5,6,6,0,0,0,0,1,1,1,1,0,0,2,32,4,1,1,11
175,0:09,1,1,0,50,7.465,50,3.483,50,3.025,50,2.281,50,2.002,50,1.95,500,10,0.01%,1,2,2%,1 in 50,10,100,20,5,1,90%,64%,1,1,50,3.844,7,7,6,5,6,1,1,0,0,1,0,0,0,0,0,1,31,4,1,1,13
176,0:16,1,1,1,40,2.296,20,285.307,40,1.756,50,2.123,40,1.59,50,4.009,600,50,500,2,3,5,50,5,5,30,5000,2,50,5,1,1,53,1.643,4,5,4,4,6,1,1,1,1,1,1,0,1,0,1,2,29,4,1,1,1
177,0:13,1,1,1,10,11.178,10,6.367,20,3.04,30,2.246,40,3.076,50,2.14,500,10,0.1,1,2,2% in ten years,2 in 100 in ten years,10,100,20,5,1,90%,64%,1,1,30,5.396,7,6,5,6,6,1,1,1,0,1,0,1,0,0,0,2,54,4,1,1,13
178,0:17,1,1,1,50,15.825,50,4.534,50,3.212,50,3.343,50,3.218,50,4.011,500,10,0.001,1,2,2%,2 in 100,10,100,20,5,1,50%,64%,1,1,50,13.889,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,52,4,1,1,13
179,0:10,1,1,1,0,7.757,0,3.396,0,2.716,0,2.107,0,2.06,0,3.077,500,10,0.1,1,2,2% in ten years,2 in 100 in ten years,10,100,20,5,1,90%,64%,1,1,0,4.368,7,4,4,7,7,1,1,1,1,1,1,1,0,0,1,2,69,4,1,1,13
180,0:16,1,1,0,30,11.587,40,10.589,40,6.003,50,3.839,60,1.811,60,1.259,400,300,1,1,2,2,2,10,100,20,5,1,8,14,3,1,30,14.104,3,7,6,7,7,1,1,0,1,1,1,1,0,0,1,1,40,4,1,1,8
181,0:19,1,1,0,30,10.708,10,12.589,10,5.474,10,11.973,10,4.095,10,5.34,6,10,1,1,1,2,200,10,100,20,50,1,1,1,2,0,30,23.246,1,2,2,7,7,1,1,1,1,1,0,1,1,0,0,2,60,4,1,1,6
182,0:09,1,1,1,20,7.708,20,5.093,20,3.925,20,2.636,20,2.501,20,10.19,500,10,0.1,1,2,2,Jan-50,10,100,20,5,1,10-Sep,64,1,1,20,6.07,7,6,5,5,5,1,1,0,0,0,0,0,1,0,0,1,24,4,1,1,13
183,0:18,1,1,1,40,7.787,50,3.474,50,3.366,50,3.334,50,1.956,50,2.459,500,10,0.1,1,2,2,2,10,100,20,5,1,90,64,3,1,50,2.399,7,4,3,4,4,0,1,0,0,0,1,0,1,0,0,1,32,4,1,1,11
184,0:16,1,1,1,20,17.971,20,6.264,50,4.485,0,2.459,0,2.23,20,2.161,500,10,0.10%,1,2,2%,1 in 50,10,100,20,5,1,50%,64%,2,1,18,20.56,7,6,5,6,6,0,1,0,0,0,0,0,0,0,0,1,33,4,1,1,12
185,0:17,1,1,1,50,23.249,50,27.518,50,7.382,50,3.953,50,2.823,50,3.664,500,10,0.001,1,2,2,1 in 50,10,100,20,5,1,10,68,1,1,50,4.033,7,7,7,7,7,1,1,0,0,1,1,0,1,0,0,2,60,4,1,1,12
186,0:14,1,1,1,20,20.721,40,11.229,40,3.339,40,3.743,40,2.175,40,3.983,500,10,0.1,1,2,2,2,1,10,20,2,1,50%,64,1,1,40,9.016,7,6,5,5,5,1,1,0,1,1,0,0,1,1,0,2,33,4,1,1,9
187,0:08,1,1,1,60,4.671,40,4.363,40,3.196,30,4.025,30,3.289,20,3.53,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,67,7,2,1,35,9.725,7,7,7,7,7,1,1,1,1,1,0,0,0,0,0,2,20,4,1,1,10
188,0:18,1,1,1,30,21.998,30,18.07,40,18.162,50,4.819,40,4.315,50,6.141,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,9,64%,3,1,40,7.978,6,6,6,6,6,1,1,0,0,1,1,1,0,1,0,1,32,4,1,1,12
189,0:13,1,1,1,50,8.387,50,4.965,50,3.411,50,4.104,50,2.905,50,3.947,500,10,0.1,1,2,2% in 10 years,1 in 50 in ten years,10,100,20,5,1,9 in 10,64,3,1,50,8.809,7,5,4,5,5,1,1,0,0,1,0,1,0,0,0,1,49,4,1,1,12
190,0:10,1,1,1,30,7.721,30,3.65,10,2.551,40,2.591,10,1.473,10,1.653,500,5,10,3,2,2,2,1,10,2,1,1,10,12,3,1,26,6.154,2,7,6,6,7,0,0,1,1,1,0,1,1,1,1,2,34,4,1,1,6
191,0:19,1,0,0,70,2.637,60,3.26,40,2.519,50,45.915,30,13.338,30,2.9,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,50%,64%,1,0,40,6.198,2,3,5,5,6,1,1,1,0,1,0,0,0,0,0,2,28,4,1,1,12
192,0:11,1,1,1,50,7.021,50,3.382,50,2.276,50,1.826,50,2.36,50,2.121,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,50,64,1,0,50,5.788,7,4,4,4,4,1,1,1,0,0,0,1,0,0,0,3,26,4,1,1,12
193,0:11,1,1,1,40,5.313,70,4.042,20,4.303,30,3.546,30,3.997,50,3.567,7,100,2,2,2,2,2,10,100,20,5,2,17,8,2,0,53,4.154,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,1,30,4,1,1,7
194,0:12,1,1,0,50,13.886,50,3.843,50,4.403,50,2.755,50,6.226,50,4.057,6,1,0.001,1,2,2%,2 in 100,10,100,20%,5,1,0.5,64,3,1,50,9.565,4,4,4,6,5,0,1,0,0,0,0,0,0,0,0,2,35,4,1,1,10
195,0:14,1,1,1,50,5.615,30,7.102,10,6.602,10,9.995,0,2.862,0,2.544,500,20,0.1,1,2,2%,2,10,100,20,1,1,50,56,3,1,50,10.994,6,5,4,7,6,1,1,1,1,1,1,1,1,1,1,2,50,4,1,1,8
196,0:14,1,1,1,0,96.893,0,4.709,0,34.687,0,5.46,0,2.052,0,1.928,400,1,1,1,2,2,1 in 50,10,100,20,20,1,90%,64,3,1,0,10.455,7,6,6,6,6,1,0,1,0,1,0,1,1,1,1,2,53,4,1,1,9
197,0:11,1,1,0,40,9.346,0,8.14,0,3.482,0,3.718,0,3.811,0,3.774,500,10,0.1,1,2,2,2,10,100,5,5,1,50%,64,1,1,0,7.459,7,4,4,4,4,0,1,0,0,0,0,0,0,0,0,2,45,4,1,1,11
198,0:10,1,1,1,20,24.025,30,11.402,20,6.435,20,1.892,0,3.074,20,2.56,500,10,0.005,1,2,2% in ten years,2 in 100,10,100,20,5,1,90%,64,3,1,18,5.01,5,4,4,6,7,1,0,0,0,0,0,0,1,0,0,2,34,4,1,1,12
199,0:07,1,1,1,50,4.974,50,5.733,50,2.783,50,2.873,50,2.719,50,2.507,200,100,0.01,1,2,2,50,10,100,20,1,1,60,3,2,1,50,5.201,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,47,4,1,1,7
200,0:15,1,1,1,50,15.238,50,6.625,50,7.867,70,2.933,10,5.499,20,4.266,500,10,0.01,1,2,2%,2 in 100,10,100,20,5,1,81,16%,1,1,27,12.967,2,2,2,7,7,1,1,1,1,1,1,1,1,0,1,2,63,4,1,1,11
201,0:08,1,1,1,50,9.155,50,3.228,50,3.741,50,2.82,50,1.744,50,2.413,500,10,0.01,1,2,2,2,10,100,20,5,1,9,12,1,1,50,6.17,7,7,7,7,7,1,1,1,1,0,1,1,1,1,1,1,31,4,1,1,12
202,0:08,1,1,1,10,4.472,30,7.194,20,1.916,50,2.002,40,1.308,50,1.228,500,100,10,1,2,3,10,1,100,20,5,1,100,24,3,1,40,8.916,4,1,1,4,4,0,0,0,0,0,1,1,1,1,1,2,30,4,1,1,6
203,0:08,1,1,1,30,4.834,30,4.688,30,2.071,0,1.971,0,2.246,0,2.225,750,10,1,1,2,2,2,10,100,20,5,1,8,4,1,1,30,10.181,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1,25,4,1,1,10
204,0:10,1,1,1,0,8.227,50,7.257,50,2.712,50,2.352,50,1.689,50,1.464,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,90,100,1,1,50,7.05,7,6,6,4,4,1,1,1,0,0,0,0,1,0,1,1,26,4,1,1,11
